selling_price,km_driven,seller_type,transmission,owner,mileage,engine,max_power,seats
610000,52000,Dealer,Manual,First Owner,22,1197,81.8,5
335000,40000,Dealer,Manual,First Owner,20.63,1198,67,5
434999,40000,Dealer,Manual,First Owner,18.9,1197,82,5
390000,13000,Dealer,Manual,First Owner,20.71,799,53.26,5
325000,40000,Dealer,Manual,First Owner,18.5,1198,86.8,5
640000,10000,Dealer,Manual,First Owner,17,1198,73.75,5
450000,9000,Dealer,Manual,First Owner,16.95,1498,97.7,5
215000,60000,Dealer,Manual,First Owner,20.36,1197,78.9,5
690000,68000,Dealer,Automatic,First Owner,14.5,1797,147.5,5
64000,18000,Dealer,Manual,First Owner,25.4,624,37.5,4
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
700000,43000,Dealer,Manual,First Owner,15.4,1497,117.3,7
415000,60000,Dealer,Manual,First Owner,17.7,1497,113.42,5
375000,31711,Dealer,Manual,Second Owner,17.6,1496,88.7,5
270000,43755,Dealer,Manual,Second Owner,21.1,814,55.2,5
300000,66693,Dealer,Manual,First Owner,25.17,799,53.3,5
225000,59549,Dealer,Manual,First Owner,19,998,67.1,5
200000,73730,Dealer,Manual,First Owner,18.2,998,67.1,5
500000,150546,Dealer,Manual,First Owner,22,1197,81.8,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
795000,41779,Dealer,Manual,First Owner,21.21,1197,81.8,5
625000,54000,Dealer,Manual,First Owner,18.7,1199,88.7,5
1400000,13534,Dealer,Manual,First Owner,14.28,1798,138.03,5
1450000,7000,Dealer,Automatic,Second Owner,14.53,1794,138.1,5
750000,15000,Dealer,Manual,First Owner,22,1197,81.8,5
610000,30000,Dealer,Manual,First Owner,18.7,1199,88.7,5
890000,29000,Dealer,Automatic,First Owner,17.4,1197,81.86,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
429000,49102,Dealer,Manual,Second Owner,18.88,999,123.37,5
335000,33033,Dealer,Manual,First Owner,19.4,1198,86.8,5
465000,63063,Dealer,Automatic,First Owner,18.9,1197,82,5
680000,8576,Dealer,Manual,First Owner,18.7,1199,88.7,5
525000,19723,Dealer,Automatic,First Owner,20.3,1199,84,5
825000,21446,Dealer,Manual,First Owner,16.8,1497,116.3,5
490000,33928,Dealer,Manual,First Owner,23.84,1199,84.48,5
350000,54290,Dealer,Manual,First Owner,17,1497,118,5
475000,2118,Dealer,Manual,First Owner,19.4,1198,86.8,5
350000,58544,Dealer,Manual,Second Owner,17.4,1497,117.3,5
400000,74381,Dealer,Manual,First Owner,21.79,998,67.05,5
175000,65000,Dealer,Manual,Second Owner,18.9,998,67.1,5
434999,19500,Dealer,Manual,First Owner,20.3,1086,68.07,5
495000,30000,Dealer,Manual,First Owner,18.6,1197,81.83,5
470000,30528,Dealer,Manual,First Owner,18.6,1197,81.86,5
480000,43000,Dealer,Manual,First Owner,18.7,1199,88.7,5
490000,57247,Dealer,Automatic,First Owner,20.89,1197,81.8,5
480000,42462,Dealer,Manual,First Owner,16.8,1497,116.3,5
480000,20375,Dealer,Manual,First Owner,20.89,1197,81.8,5
690000,1303,Dealer,Manual,First Owner,17.8,1198,86.7,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
200000,43381,Dealer,Manual,Second Owner,22.74,796,47.3,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
800000,33000,Dealer,Manual,First Owner,19.4,1194,94.93,5
690000,1303,Dealer,Manual,First Owner,17.8,1198,86.7,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
640000,6001,Dealer,Manual,First Owner,15.9,1496,120.69,5
540000,7000,Dealer,Manual,First Owner,20.3,1086,68,5
484999,4875,Dealer,Manual,First Owner,21.63,998,67.04,5
1900000,1600,Dealer,Automatic,First Owner,13.96,1451,141,5
600000,24522,Dealer,Manual,First Owner,20.4,1197,81.8,5
635000,2000,Dealer,Manual,First Owner,16.2,1199,74,5
335000,33033,Dealer,Manual,First Owner,19.4,1198,86.8,5
465000,63063,Dealer,Automatic,First Owner,18.9,1197,82,5
860000,14317,Dealer,Manual,First Owner,14.23,1498,104.55,5
600000,26634,Dealer,Automatic,First Owner,21.21,1197,81.8,5
265000,67998,Dealer,Manual,First Owner,18.9,998,67.1,5
340000,79139,Dealer,Manual,First Owner,18.5,1197,85.8,5
65000,26432,Dealer,Manual,First Owner,25.4,624,37.48,4
220000,46702,Dealer,Manual,First Owner,16.8,796,34.2,8
220000,46706,Dealer,Manual,First Owner,16.8,796,34.2,8
110000,53523,Dealer,Manual,First Owner,16.84,1193,64.4,5
160000,49563,Dealer,Manual,First Owner,16.2,995,62.1,5
65000,56432,Dealer,Manual,First Owner,16.1,796,37,4
60000,52365,Dealer,Manual,Second Owner,16.1,796,37,4
120000,53512,Dealer,Manual,Second Owner,19.7,796,46.3,5
110000,53563,Dealer,Manual,Second Owner,NA,NA,NA,NA
220000,46533,Dealer,Manual,First Owner,18.9,998,67.1,5
105000,59635,Dealer,Manual,Second Owner,NA,NA,NA,NA
114999,58632,Dealer,Manual,Second Owner,14,796,35,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
1450000,22000,Dealer,Automatic,First Owner,16,1368,160,5
850000,30000,Dealer,Automatic,First Owner,15.4,1497,117.3,7
470000,9000,Dealer,Automatic,First Owner,21.63,998,67.04,5
700000,43000,Dealer,Manual,First Owner,15.4,1497,117.3,7
415000,60000,Dealer,Manual,First Owner,17.7,1497,113.42,5
235000,52000,Dealer,Manual,First Owner,24.7,796,47.3,5
355000,121000,Dealer,Manual,First Owner,19.1,1197,82,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
229999,39000,Dealer,Manual,First Owner,20.36,1197,78.9,5
400000,42000,Dealer,Automatic,First Owner,11.74,1796,186,5
449000,34156,Dealer,Manual,First Owner,16.47,1198,74,5
455000,34152,Dealer,Manual,First Owner,18.9,1197,81.86,5
1150000,31000,Dealer,Manual,First Owner,15.8,1591,121.3,5
445000,32995,Dealer,Automatic,First Owner,20.52,1197,81.8,5
200000,35000,Dealer,Manual,First Owner,18.9,998,67.1,5
611000,9000,Dealer,Manual,First Owner,19.1,1197,85.8,5
490000,28000,Dealer,Manual,First Owner,16.1,1197,85,5
325000,53287,Dealer,Manual,First Owner,NA,NA,NA,NA
690000,1303,Dealer,Manual,First Owner,17.8,1198,86.7,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
1750000,73000,Dealer,Automatic,First Owner,12,2354,187.4,5
1864999,50000,Dealer,Automatic,First Owner,14.67,1798,177.46,5
1825000,58000,Dealer,Automatic,First Owner,12,2354,187.4,5
625000,39000,Dealer,Automatic,First Owner,14.28,1798,138.03,5
221000,35008,Dealer,Manual,First Owner,21.79,998,67.05,5
270000,31100,Dealer,Manual,First Owner,22.7,799,53.64,5
300000,72000,Dealer,Manual,First Owner,17.6,1496,88.7,5
625000,4337,Dealer,Automatic,First Owner,18.9,1197,82,5
560000,14495,Dealer,Manual,First Owner,18.78,999,75,5
550000,31000,Dealer,Automatic,Second Owner,17.21,1197,103.6,5
585000,33243,Dealer,Manual,First Owner,21.4,1197,83.1,5
600000,26000,Dealer,Automatic,First Owner,19,1199,88.7,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
295000,82246,Dealer,Manual,First Owner,20.36,1197,78.9,5
675000,2789,Dealer,Manual,First Owner,18.16,1196,86.8,5
285000,45500,Dealer,Manual,First Owner,16.78,1496,88.73,5
275000,47000,Dealer,Manual,First Owner,21.1,814,55.2,5
440000,57000,Dealer,Manual,First Owner,23.84,1199,84.48,5
350000,93500,Dealer,Manual,Third Owner,17,1497,118,5
511000,8500,Dealer,Manual,First Owner,22,1197,81.8,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
595000,30030,Dealer,Manual,First Owner,18.6,1197,81.83,5
525000,29029,Dealer,Manual,First Owner,19.1,1197,82,5
340000,52412,Dealer,Manual,First Owner,18.9,998,67.1,5
795000,41779,Dealer,Manual,First Owner,21.21,1197,81.8,5
625000,54000,Dealer,Manual,First Owner,18.7,1199,88.7,5
1400000,13534,Dealer,Manual,First Owner,14.28,1798,138.03,5
1450000,7000,Dealer,Automatic,Second Owner,14.53,1794,138.1,5
550000,23456,Dealer,Manual,First Owner,18.9,1197,82,5
750000,15000,Dealer,Manual,First Owner,22,1197,81.8,5
610000,30000,Dealer,Manual,First Owner,18.7,1199,88.7,5
860000,14317,Dealer,Manual,First Owner,14.23,1498,104.55,5
1700000,16500,Dealer,Automatic,First Owner,13.96,1451,141,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
1600000,33000,Dealer,Automatic,Second Owner,14.7,1798,177.5,5
535000,31000,Dealer,Automatic,First Owner,24.04,999,67,5
500000,31000,Dealer,Manual,First Owner,23.01,999,67,5
434999,55000,Dealer,Manual,First Owner,20.52,1197,81.8,5
250000,55000,Dealer,Automatic,First Owner,21.9,624,37.48,4
425000,75000,Dealer,Manual,First Owner,20.52,1197,81.8,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
675000,24265,Dealer,Manual,First Owner,18.7,1199,88.7,5
355000,60000,Dealer,Manual,First Owner,21.79,998,67.05,5
265000,48000,Dealer,Manual,First Owner,24.7,796,47.3,5
221000,35008,Dealer,Manual,First Owner,21.79,998,67.05,5
270000,31100,Dealer,Manual,First Owner,22.7,799,53.64,5
300000,72000,Dealer,Manual,First Owner,17.6,1496,88.7,5
625000,4337,Dealer,Automatic,First Owner,18.9,1197,82,5
560000,14495,Dealer,Manual,First Owner,18.78,999,75,5
680000,8576,Dealer,Manual,First Owner,18.7,1199,88.7,5
525000,19723,Dealer,Automatic,First Owner,20.3,1199,84,5
785000,9000,Dealer,Manual,First Owner,18.6,1197,81.83,5
819999,30000,Dealer,Manual,First Owner,17.5,1199,88.7,5
680000,64000,Dealer,Automatic,First Owner,16.05,1499,110.4,5
385000,45000,Dealer,Manual,First Owner,18.5,1198,86.8,5
1025000,15000,Dealer,Automatic,First Owner,20.28,1462,103.25,5
675000,69000,Dealer,Automatic,First Owner,17.2,1197,103.6,5
700000,80000,Dealer,Manual,First Owner,22,1197,81.8,5
805000,49900,Dealer,Manual,First Owner,16.3,1797,147.5,5
484999,55380,Dealer,Manual,First Owner,18.9,1197,82,5
811000,11000,Dealer,Manual,First Owner,17,1198,108.5,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
2550000,18000,Dealer,Automatic,First Owner,15.04,1991,183,5
2700000,16000,Dealer,Automatic,First Owner,14.74,1991,181.04,5
650000,18816,Dealer,Manual,First Owner,17,1198,73.75,5
925000,18000,Dealer,Automatic,First Owner,15.6,1497,116.3,5
894999,9654,Dealer,Automatic,First Owner,19.56,1197,81.8,5
175000,11000,Dealer,Manual,First Owner,23.95,998,67.05,5
340000,24300,Dealer,Manual,First Owner,21.21,1197,81.8,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
325000,53287,Dealer,Manual,First Owner,NA,NA,NA,NA
320000,55885,Dealer,Manual,First Owner,16.25,1198,75,5
130000,68519,Dealer,Manual,First Owner,16.2,995,62.1,5
450000,22966,Dealer,Manual,First Owner,23.84,1199,84.48,5
550000,23456,Dealer,Manual,First Owner,18.9,1197,82,5
459999,40523,Dealer,Manual,Second Owner,18.5,1197,82.85,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
690000,1303,Dealer,Manual,First Owner,17.8,1198,86.7,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
5200000,17000,Dealer,Automatic,First Owner,15,1991,194.4,5
1125000,3500,Dealer,Automatic,First Owner,18.15,998,118.35,5
1650000,52000,Dealer,Automatic,First Owner,12,2354,187.4,5
415000,46000,Dealer,Manual,First Owner,21.63,998,67.04,5
375000,20000,Dealer,Automatic,First Owner,22,999,67,5
575000,16000,Dealer,Manual,First Owner,19.1,1197,85.8,5
425000,23000,Dealer,Manual,First Owner,17,1197,80,5
245000,25000,Dealer,Manual,First Owner,18.16,1196,86.8,5
540000,35000,Dealer,Manual,Second Owner,17.7,1497,113.42,5
291000,37000,Dealer,Manual,First Owner,20.36,1197,78.9,5
600000,34000,Dealer,Manual,Second Owner,21.4,1197,83.1,5
355000,60000,Dealer,Manual,First Owner,17.7,1497,113.42,5
225000,50000,Dealer,Manual,First Owner,20.36,1197,78.9,5
350000,37000,Dealer,Manual,First Owner,13.7,1399,98.79,7
200000,38000,Dealer,Manual,Second Owner,24.7,796,47.3,5
434999,57000,Dealer,Manual,First Owner,17.7,1497,113.42,5
440000,62200,Dealer,Manual,First Owner,17,1197,80,5
730000,4773,Dealer,Manual,First Owner,22,1197,81.8,5
411000,62000,Dealer,Manual,First Owner,22,1197,81.8,5
411000,23999,Dealer,Automatic,First Owner,23.1,998,67.04,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
434999,19500,Dealer,Manual,First Owner,20.3,1086,68.07,5
495000,30000,Dealer,Manual,First Owner,18.6,1197,81.83,5
574000,28080,Dealer,Automatic,First Owner,0,1197,103.25,5
484999,28800,Dealer,Manual,First Owner,18.6,1197,81.83,5
360000,21900,Dealer,Manual,First Owner,20.71,799,53.26,5
575000,28100,Dealer,Automatic,First Owner,0,1197,103.25,5
200000,35000,Dealer,Manual,First Owner,18.9,998,67.1,5
611000,9000,Dealer,Manual,First Owner,19.1,1197,85.8,5
490000,28000,Dealer,Manual,First Owner,16.1,1197,85,5
374000,54043,Dealer,Automatic,First Owner,18.9,1197,81.86,5
455999,35582,Dealer,Manual,First Owner,18.5,1197,82.85,5
453000,54327,Dealer,Automatic,Second Owner,17.2,1197,103.6,5
579000,7949,Dealer,Manual,First Owner,17,1198,73.75,5
258000,59734,Dealer,Automatic,First Owner,16.95,1197,78.9,5
428000,49185,Dealer,Manual,First Owner,16.8,1497,116.4,5
262000,56389,Dealer,Manual,First Owner,20.36,1197,78.9,5
389000,58245,Dealer,Manual,First Owner,16.47,1198,73.9,5
346000,36422,Dealer,Manual,First Owner,18.44,1198,75,5
339000,42535,Dealer,Manual,First Owner,16.7,1198,88.8,5
272000,40736,Dealer,Automatic,First Owner,16.95,1197,78.9,5
369000,56246,Dealer,Manual,First Owner,18.6,1197,85.8,5
277000,55403,Dealer,Manual,First Owner,18.6,1197,85.8,5
1090000,16500,Dealer,Manual,First Owner,17,1197,110,5
610000,52000,Dealer,Manual,First Owner,22,1197,81.8,5
335000,40000,Dealer,Manual,First Owner,20.63,1198,67,5
480000,42462,Dealer,Manual,First Owner,16.8,1497,116.3,5
480000,20375,Dealer,Manual,First Owner,20.89,1197,81.8,5
700000,3177,Dealer,Manual,First Owner,18.5,1194,94.93,5
400000,39414,Dealer,Manual,First Owner,18.9,1197,81.86,5
200000,30078,Dealer,Manual,First Owner,15.3,1396,70,5
250000,44588,Dealer,Manual,First Owner,21.1,814,55.2,5
400000,49907,Dealer,Manual,First Owner,21.63,998,67.04,5
371000,67082,Dealer,Manual,Second Owner,21.21,1197,81.8,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
110000,50800,Dealer,Manual,Second Owner,19.7,796,46.3,5
484999,10000,Dealer,Manual,First Owner,23.1,998,67.04,5
721000,9400,Dealer,Manual,First Owner,18.6,1197,81.83,5
275000,49000,Dealer,Manual,First Owner,19.02,1198,67.05,5
315000,32000,Dealer,Manual,First Owner,24.7,796,47.3,5
685000,4300,Dealer,Manual,First Owner,18.6,1197,81.86,5
595000,14548,Dealer,Manual,First Owner,21.21,1197,81.8,5
275000,38000,Dealer,Manual,First Owner,24.7,796,47.3,5
570000,28782,Dealer,Manual,First Owner,18.6,1197,81.83,5
700000,28451,Dealer,Manual,First Owner,18.6,1197,81.83,5
1450000,22000,Dealer,Automatic,First Owner,16,1368,160,5
475000,55000,Dealer,Manual,Second Owner,17,1497,118,5
325000,65000,Dealer,Manual,First Owner,19.02,1198,67.05,7
775000,47000,Dealer,Manual,Second Owner,16.02,1373,93.7,7
195000,56000,Dealer,Manual,Second Owner,NA,NA,NA,NA
570000,44077,Dealer,Automatic,First Owner,17.01,1499,110.5,5
500000,18000,Dealer,Manual,Second Owner,18.5,1194,94.93,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
600000,69779,Dealer,Automatic,First Owner,22,1197,81.8,5
645000,11000,Dealer,Automatic,First Owner,14.3,1598,103.5,5
5150000,20000,Dealer,Automatic,First Owner,22.37,2487,214.56,5
